OBJECT_NAME,DF_NAME,LKPTAB_NAME,SOURCE_TABLE_COLUMN,COMMENTS,RELEASED_ON
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_STANDARD_TEXTS_FOR_ROUTING,REFOPRSET_OPERATIONS_MAP;+STANDARD_TEXT_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_STD_VAL_CALCUL_TYPE,REFOPRSET_OPERATIONS_MAP;+STD_VALUE_CALCULATION_TYPE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+MAX_WAIT_TIME_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+MIN_MOVE_TIME_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+MIN_OVERLAP_TIME_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+MIN_QUEUE_TIME_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+STANDARD_MOVE_TIME_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+STANDARD_QUEUE_TIME_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+STD_VALUE_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+STD_VALUE_UNIT_2,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+STD_VALUE_UNIT_4,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+STD_VALUE_UNIT_5,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+STD_VALUE_UNIT_6,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_OPERATIONS_MAP;+TIME_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_WAGE_GROUP_QUALIFICATION,REFOPRSET_OPERATIONS_MAP;+SUITABILITY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetOperations_Validate,LKP_WAGE_GROUPS,REFOPRSET_OPERATIONS_MAP;+WAGE_GROUP,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ACTIVITY_TYPE,REFOPRSET_SUBOPERATION_MAP;+ACTIVITY_TYPE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ACTIVITY_TYPE,REFOPRSET_SUBOPERATION_MAP;+ACTIVITY_TYPE_4,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ACTIVITY_TYPE,REFOPRSET_SUBOPERATION_MAP;+ACTIVITY_TYPE_6,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_CONTROL_KEY,REFOPRSET_SUBOPERATION_MAP;+CONTROL_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_COST_ELEMENT,REFOPRSET_SUBOPERATION_MAP;+COST_ELEMENT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_CURRENCY,REFOPRSET_SUBOPERATION_MAP;+USERFIELD_CURRENCY_06,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_COSTING_RELEVNCY_IND,REFOPRSET_SUBOPERATION_MAP;+COSTINGRELEVNCY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+BREAK_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+OFFSET_START_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+USERFIELD_UNIT_04_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+USERFIELD_UNIT_05_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_PLANT,REFOPRSET_SUBOPERATION_MAP;+PLANT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_PURCHASE_INFO_REC_GEN_DATA,REFOPRSET_SUBOPERATION_MAP;+INFO_RECORD,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_PURCHASING_DOCUMENT_ITEM,REFOPRSET_SUBOPERATION_MAP;+PO_ITEM,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_PURCHASING_GROUP,REFOPRSET_SUBOPERATION_MAP;+PURCH_GROUP,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_SETUP_GROUP_KEYS,REFOPRSET_SUBOPERATION_MAP;+SETUP_GROUP_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_SETUP_TYPE_KEY,REFOPRSET_SUBOPERATION_MAP;+SETUP_TYPE_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+BREAK_TIME_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+OFFSET_END_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+OFFSET_START_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+OPERATION_MEASURE_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+STD_VALUE_UNIT_2,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+STD_VALUE_UNIT_6,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ACTIVITY_TYPE,REFOPRSET_SUBOPERATION_MAP;+ACTIVITY_TYPE_2,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ACTIVITY_TYPE,REFOPRSET_SUBOPERATION_MAP;+ACTIVITY_TYPE_3,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ACTIVITY_TYPE,REFOPRSET_SUBOPERATION_MAP;+ACTIVITY_TYPE_5,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_CHANGE_NUMBER,REFOPRSET_SUBOPERATION_MAP;+CHANGE_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_CHANGE_NUMBER,REFOPRSET_SUBOPERATION_MAP;+TO_CHANGE_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_CO_ABC_ACTIVITY_MASTER,REFOPRSET_SUBOPERATION_MAP;+BUSINESS_PROCESS,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_CURRENCY,REFOPRSET_SUBOPERATION_MAP;+CURRENCY_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_CURRENCY,REFOPRSET_SUBOPERATION_MAP;+USERFIELD_CURRENCY_07,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+OFFSET_END_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+OPERATION_MEASURE_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+STD_UNIT_01_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+STD_UNIT_02_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+STD_UNIT_03_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+STD_UNIT_04_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+STD_UNIT_05_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_SUBOPERATION_MAP;+STD_UNIT_06_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_KEY_WORD_ID_PS_USER_FIELDS,REFOPRSET_SUBOPERATION_MAP;+USERFIELDS_KEYWORD_ID,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_MATERIAL_GROUP,REFOPRSET_SUBOPERATION_MAP;+MATERIAL_GROUP,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_PURCHASING_DOCUMENT_HEADER,REFOPRSET_SUBOPERATION_MAP;+PURCHASING_DOC,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_PURCHASING_ORGANIZATION,REFOPRSET_SUBOPERATION_MAP;+PURCHASING_ORG,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_SETUP_GROUP_KEYS,REFOPRSET_SUBOPERATION_MAP;+SETUP_GROUP_CATEGORY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_STANDARD_TEXTS_FOR_ROUTING,REFOPRSET_SUBOPERATION_MAP;+STANDARD_TEXT_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_STD_VAL_CALCUL_TYPE,REFOPRSET_SUBOPERATION_MAP;+STD_VALUE_CALCULATION_TYPE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+STD_VALUE_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+STD_VALUE_UNIT_3,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+STD_VALUE_UNIT_4,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+STD_VALUE_UNIT_5,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+USERFIELD_UNIT_04,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_SUBOPERATION_MAP;+USERFIELD_UNIT_05,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_VENDOR_ACCOUNT_NUMBER,REFOPRSET_SUBOPERATION_MAP;+VENDOR_NO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_WAGE_GROUP_QUALIFICATION,REFOPRSET_SUBOPERATION_MAP;+SUITABILITY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetSubOperation_Validate,LKP_WAGE_GROUPS,REFOPRSET_SUBOPERATION_MAP;+WAGE_GROUP,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetCompAssign_Validate,LKP_D_BOM_CATEGORY,REFOPRSET_COMPASSIGN_MAP;+BOM_CATEGORY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetCompAssign_Validate,LKP_CHANGE_NUMBER,REFOPRSET_COMPASSIGN_MAP;+TO_CHANGE_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetCompAssign_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_COMPASSIGN_MAP;+COMP_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetCompAssign_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_COMPASSIGN_MAP;+CUTTING_MEASURE_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetCompAssign_Validate,LKP_MATERIAL_NUMBER,REFOPRSET_COMPASSIGN_MAP;+MATERIAL_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetCompAssign_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_COMPASSIGN_MAP;+COMPONENT_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetCompAssign_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_COMPASSIGN_MAP;+CUTTING_MEASURE_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_CHANGE_NUMBER,REFOPRSET_PRTASSIGN_MAP;+CHANGE_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_CIM_RESOURCE_ENTITIES,REFOPRSET_PRTASSIGN_MAP;+OBJECT_ID_CIM_RESOURCE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_DOCUMENT_TYPES,REFOPRSET_PRTASSIGN_MAP;+DOCUMENT_TYPE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_DOCUMENT,REFOPRSET_PRTASSIGN_MAP;+DOCUMENT_TYPE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_EQUIPMENT_MASTER_DATA,REFOPRSET_PRTASSIGN_MAP;+EQUIPMENT_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_FORMULA,REFOPRSET_PRTASSIGN_MAP;+FORMULA_TOT_USAGE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_PRTASSIGN_MAP;+END_OFFSET_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_PRTASSIGN_MAP;+PRT_MEASURE_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetCompAssign_Validate,LKP_D_BOM_CATEGORY,REFOPRSET_COMPASSIGN_MAP;+BOM_TYPE_ROOT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetCompAssign_Validate,LKP_CHANGE_NUMBER,REFOPRSET_COMPASSIGN_MAP;+CHANGE_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetCompAssign_Validate,LKP_PLANT,REFOPRSET_COMPASSIGN_MAP;+PLANT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_CHANGE_NUMBER,REFOPRSET_PRTASSIGN_MAP;+TO_CHANGE_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_PRT_CONTROL_KEY,REFOPRSET_PRTASSIGN_MAP;+CONTROL_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_DOCUMENT,REFOPRSET_PRTASSIGN_MAP;+DOCUMENT_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_FORMULA,REFOPRSET_PRTASSIGN_MAP;+FORMULA_TOT_QTY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_PRTASSIGN_MAP;+PRT_USAGE_VALUE_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_PRTASSIGN_MAP;+START_OFFSET_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_MATERIAL_NUMBER,REFOPRSET_PRTASSIGN_MAP;+MATERIAL_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_PRT_CATEGORY,REFOPRSET_PRTASSIGN_MAP;+PRT_CATEGORY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_PRTASSIGN_MAP;+END_OFFSET_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_PRTASSIGN_MAP;+PRT_MEASURE_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_PRTASSIGN_MAP;+PRT_USAGE_VALUE_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_PRTASSIGN_MAP;+START_OFFSET_UNIT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_CRM_ASSIGN_GROUP_CODE,REFOPRSET_INSPASSIGN_MAP;+LW_DEF_CODE_GRP,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_CRM_ASSIGN_GROUP_CODE,REFOPRSET_INSPASSIGN_MAP;+UP_DEF_CODE_GRP,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_CRM_CATALOG_TYPE_OF_ASSIGN,REFOPRSET_INSPASSIGN_MAP;+CATALOG_TYPE_2,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_CRM_CATALOG_TYPE_OF_ASSIGN,REFOPRSET_INSPASSIGN_MAP;+CATALOG_TYPE_3,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_CRM_CATALOG_TYPE_OF_ASSIGN,REFOPRSET_INSPASSIGN_MAP;+CATALOG_TYPE_4,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_CHANGE_NUMBER,REFOPRSET_INSPASSIGN_MAP;+TO_CHANGE_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_DEFECT_CODE,REFOPRSET_INSPASSIGN_MAP;+DEFCODELOWSPECL,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_DEFECT_CODE,REFOPRSET_INSPASSIGN_MAP;+DEF_CODE_GENERAL,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_IND_CTRL_KEY,REFOPRSET_INSPASSIGN_MAP;+PRESET_CTRL_INDS_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_INSPECTION_METHOD,REFOPRSET_INSPASSIGN_MAP;+INSPECTION_METHOD,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_INSPECTOR_QUAL,REFOPRSET_INSPASSIGN_MAP;+INSPECTOR_QUALIF,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_INSPASSIGN_MAP;+MEAS_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_ISO_CODES_UNITS_OF_MSRMNT,REFOPRSET_INSPASSIGN_MAP;+SMPL_UNIT_ISO,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_MASTER_INSPECT_CHARS,REFOPRSET_INSPASSIGN_MAP;+MSTR_INSP_CHAR,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_PLANT,REFOPRSET_INSPASSIGN_MAP;+INSMETHOD_PLANT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_PLANT,REFOPRSET_INSPASSIGN_MAP;+PMSTR_CHAR,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_PLANT,REFOPRSET_INSPASSIGN_MAP;+PSEL_SET1,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_UNIT_OF_MEASUREMENT,REFOPRSET_INSPASSIGN_MAP;+SAMPLE_UNIT_OF_MEASURE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_REFERENCE_DATE,REFOPRSET_PRTASSIGN_MAP;+END_REF_DATE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_REFERENCE_DATE,REFOPRSET_PRTASSIGN_MAP;+REFERENCE_DATE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_PLANT,REFOPRSET_PRTASSIGN_MAP;+PRT_PLANT,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetPRTAssign_Validate,LKP_STANDARD_TEXTS_FOR_ROUTING,REFOPRSET_PRTASSIGN_MAP;+STD_TEXT_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_CRM_ASSIGN_GROUP_CODE,REFOPRSET_INSPASSIGN_MAP;+DEF_CODE_GRP_GENERAL,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_CRM_CATALOG_TYPE_OF_ASSIGN,REFOPRSET_INSPASSIGN_MAP;+CATALOG_TYPE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_CHANGE_NUMBER,REFOPRSET_INSPASSIGN_MAP;+CHANGE_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_DEFECT_CODE,REFOPRSET_INSPASSIGN_MAP;+DEFCODEUPPERSPL,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_TOLERANCE_KEY_CHARS,REFOPRSET_INSPASSIGN_MAP;+TOLERANCE_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_DYN_MOD_RULE_HEADER,REFOPRSET_INSPASSIGN_MAP;+DYN_MODIF_RULE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_FRACTION_CALC,REFOPRSET_INSPASSIGN_MAP;+FRACTION_CALCULATION,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_ORIGIN_OF_RESULTS_DATA,REFOPRSET_INSPASSIGN_MAP;+DATA_ORIGIN,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_SAMPLE_PROC_INSP,REFOPRSET_INSPASSIGN_MAP;+SMPL_PROCEDURE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_SPC_CRITERION,REFOPRSET_INSPASSIGN_MAP;+SPC_CRITERION_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_UNIT_6_CHAR,REFOPRSET_INSPASSIGN_MAP;+UNIT_OF_MEASURE,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetInspAssign_Validate,LKP_WEIGHTING_OF_CHAR,REFOPRSET_INSPASSIGN_MAP;+CH_WGT_COD,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetLongTexts_Validate,LKP_LANGUAGE,REFOPRSET_LONGTEXTS_MAP;+LANGUAGE_KEY,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetLongTexts_Validate,LKP_CHANGE_NUMBER,REFOPRSET_LONGTEXTS_MAP;+CHANGE_NUMBER,,2013.05.01
ReferenceOperationSet,DF_DM_RefOprSetLongTexts_Validate,LKP_CHANGE_NUMBER,REFOPRSET_LONGTEXTS_MAP;+TO_CHANGE_NUMBER,,2013.05.01
Routings,DF_DM_RoutingTaskListHeader_Validate,LKP_DYN_MOD_RULE_HEADER,ROUTING_TASK_LIST_HEADER_MAP;+DYNAMIC_MODIFICATION_RULE,,2013.05.01
Routings,DF_DM_RoutingTaskListHeader_Validate,LKP_DYNAMIC_MOD_LEVEL,ROUTING_TASK_LIST_HEADER_MAP;+DYN_MODIF_LEVEL,,2013.05.01
Routings,DF_DM_RoutingTaskListHeader_Validate,LKP_CHANGE_NUMBER,ROUTING_TASK_LIST_HEADER_MAP;+CHANGE_NUMBER,,2013.05.01
Routings,DF_DM_RoutingTaskListHeader_Validate,LKP_PLANT,ROUTING_TASK_LIST_HEADER_MAP;+RESP_PLANNER_GROUP,,2013.05.01
Routings,DF_DM_RoutingTaskListHeader_Validate,LKP_SAMPLE_DRAW_PORC,ROUTING_TASK_LIST_HEADER_MAP;+SAMPLE_DRAWING_PROCEDURE,,2013.05.01
Routings,DF_DM_RoutingTaskListHeader_Validate,LKP_STATUS,ROUTING_TASK_LIST_HEADER_MAP;*+STATUS,,2013.05.01
